case_number,case_open_date,case_close_date,case_year,case_sub_type,zip_code,parsed_date,months
26297,04/23/2012,05/16/2012,2012,residential_construction,20815,2012-04-23,04
23115,03/31/2010,05/17/2010,2010,residential_motor_vehicle,20905,2010-03-31,03
26404,05/17/2012,07/13/2012,2012,amp_equiptment,20837,2012-05-17,05
20427,05/29/2008,06/23/2008,2008,residential_construction,20910,2008-05-29,05
10484,09/22/1998,10/02/1998,1998,residential_construction,20814,1998-09-22,09
20152165,09/03/2015,11/05/2015,2015,residentual_multi_tennant_dwelling,20886,2015-09-03,09
5962,06/14/1996,07/16/1996,1996,amp_equiptment,20854,1996-06-14,06
17334,02/28/2006,03/20/2006,2006,amp_equiptment,20878,2006-02-28,02
20152078,08/19/2015,10/12/2015,2015,amp_equiptment,20814,2015-08-19,08
12807,05/12/2003,07/01/2003,2003,industrial_or_comm_equip,20853,2003-05-12,05
17774,06/14/2006,06/28/2006,2006,residential_construction,21036,2006-06-14,06
20182489,11/06/2018,12/20/2018,2018,industrial_or_comm_equip,20902,2018-11-06,11
12173,12/23/2002,02/24/2003,2002,industrial_or_comm_equip,20815,2002-12-23,12
2568,09/29/2001,10/15/2001,2001,industrial_or_comm_equip,20850,2001-09-29,09
20241826,06/11/2024,08/02/2024,2024,residential_mechanical,20841,2024-06-11,06
21211,01/12/2009,01/21/2010,2009,industrial_or_comm_equip,20814,2009-01-12,01
10059,06/17/1998,07/08/1998,1998,residential_mechanical,20815,1998-06-17,06
20171015,01/05/2017,01/30/2017,2017,residentual_multi_tennant_dwelling,20903,2017-01-05,01
20252391,09/03/2025,09/28/2025,2025,leaf_blower_gas,20816,2025-09-03,09
2558,09/29/2001,10/10/2001,2001,residential_construction,20814,2001-09-29,09
20232440,10/27/2023,06/10/2025,2023,industrial_or_comm_equip,20877,2023-10-27,10
9996,06/02/1998,03/03/1999,1998,residentual_house_yard,20874,1998-06-02,06
27398,12/11/2012,05/15/2013,2012,leaf_blower,20855,2012-12-11,12
8018,11/07/1997,12/04/1997,1997,residentual_house_yard,20832,1997-11-07,11
20221148,02/09/2022,02/15/2022,2022,residential_construction,20815,2022-02-09,02
2113,06/04/2001,07/22/2001,2001,residential_construction,20815,2001-06-04,06
20221860,06/24/2022,07/15/2022,2022,residentual_multi_tennant_dwelling,20903,2022-06-24,06
20162327,10/10/2016,11/22/2016,2016,industrial_or_comm_equip,20814,2016-10-10,10
20171393,04/06/2017,01/26/2018,2017,industrial_or_comm_equip,20874,2017-04-06,04
9355,12/30/1999,01/05/2000,1999,residential_construction,20872,1999-12-30,12
20212088,07/13/2021,11/04/2021,2021,residential_construction,20902,2021-07-13,07
20232025,07/31/2023,08/30/2023,2023,residential_construction,20902,2023-07-31,07
9263,11/22/1999,12/06/1999,1999,residential_construction,20854,1999-11-22,11
10081,06/22/1998,09/21/1998,1998,amp_equiptment,20854,1998-06-22,06
22613,11/04/2009,01/05/2010,2009,industrial_or_comm_equip,20832,2009-11-04,11
20171583,05/17/2017,06/20/2017,2017,residentual_multi_tennant_dwelling,20910,2017-05-17,05
23359,05/18/2010,06/23/2010,2010,other_causes,20910,2010-05-18,05
2013445,04/26/2013,06/10/2013,2013,residential_construction,20841,2013-04-26,04
20241445,03/28/2024,05/06/2024,2024,residential_construction,20816,2024-03-28,03
20242750,12/23/2024,04/16/2025,2024,amp_equiptment,20903,2024-12-23,12
22573,10/27/2009,01/19/2010,2009,residential_mechanical,20902,2009-10-27,10
20251796,06/10/2025,08/28/2025,2025,industrial_or_comm_equip,20852,2025-06-10,06
22275,08/26/2009,11/03/2009,2009,residential_mechanical,20815,2009-08-26,08
20221714,06/01/2022,07/27/2022,2022,other_causes,20814,2022-06-01,06
22553,10/21/2009,11/05/2009,2009,residential_construction,20910,2009-10-21,10
20221455,04/11/2022,09/12/2022,2022,leaf_blower,20878,2022-04-11,04
20171227,02/28/2017,06/06/2017,2017,residential_construction,20814,2017-02-28,02
20221315,03/17/2022,04/05/2022,2022,residentual_house_yard,20902,2022-03-17,03
1990901219,06/20/1990,07/03/1990,1990,leaf_blower,20866,1990-06-20,06
22723,12/03/2009,07/20/2010,2009,amp_equiptment,20904,2009-12-03,12
20162639,12/27/2016,02/15/2017,2016,residentual_multi_tennant_dwelling,20910,2016-12-27,12
22934,02/04/2010,04/05/2010,2010,residential_construction,20910,2010-02-04,02
20231726,06/02/2023,07/14/2023,2023,residential_construction,20814,2023-06-02,06
16079,03/29/2005,07/21/2005,2005,industrial_or_comm_equip,20816,2005-03-29,03
18273,10/16/2006,11/29/2006,2006,amp_equiptment,20902,2006-10-16,10
21561,04/08/2009,04/13/2009,2009,residential_construction,20903,2009-04-08,04
2085,05/29/2001,06/04/2001,2001,residential_construction,20815,2001-05-29,05
20222036,08/01/2022,12/29/2022,2022,residential_construction,20874,2022-08-01,08
20221764,06/09/2022,08/01/2022,2022,amp_equiptment,20904,2022-06-09,06
20151714,05/27/2015,06/02/2015,2015,residential_construction,20817,2015-05-27,05
23669,08/05/2010,09/27/2010,2010,residential_mechanical,20874,2010-08-05,08
206,03/02/2000,06/13/2000,2000,residentual_house_yard,20902,2000-03-02,03
20253252,12/04/2025,01/07/2026,2025,leaf_blower_gas,20816,2025-12-04,12
2013370,04/08/2013,05/28/2013,2013,industrial_or_comm_equip,20814,2013-04-08,04
20191995,06/24/2019,08/07/2019,2019,residentual_multi_tennant_dwelling,20871,2019-06-24,06
2159,08/06/2001,05/03/2002,2001,amp_equiptment,20886,2001-08-06,08
20172094,08/07/2017,08/10/2017,2017,residential_construction,20850,2017-08-07,08
20222552,12/09/2022,01/17/2023,2022,industrial_or_comm_equip,20854,2022-12-09,12
20242012,07/15/2024,07/30/2024,2024,residentual_multi_tennant_dwelling,20850,2024-07-15,07
2388,07/20/2001,08/07/2001,2001,residential_construction,20854,2001-07-20,07
17686,05/22/2006,10/01/2006,2006,amp_equiptment,20874,2006-05-22,05
25542,10/07/2011,11/08/2011,2011,residential_construction,20850,2011-10-07,10
20162274,09/26/2016,08/22/2017,2016,industrial_or_comm_equip,20910,2016-09-26,09
20252164,08/05/2025,09/02/2025,2025,leaf_blower_gas,20850,2025-08-05,08
20242260,09/06/2024,09/30/2024,2024,amp_equiptment,20874,2024-09-06,09
20191899,06/04/2019,06/21/2019,2019,residential_construction,20815,2019-06-04,06
27388,12/10/2012,05/30/2013,2012,residential_construction,20850,2012-12-10,12
19083,05/23/2007,09/10/2007,2007,industrial_or_comm_equip,20871,2007-05-23,05
7961,10/28/1997,12/05/1997,1997,residential_construction,20854,1997-10-28,10
14556,04/28/2004,05/06/2004,2004,residentual_house_yard,20841,2004-04-28,04
20182628,12/13/2018,12/21/2018,2018,leaf_blower,20910,2018-12-13,12
23607,07/23/2010,09/07/2010,2010,residential_mechanical,20817,2010-07-23,07
20171098,01/31/2017,03/08/2017,2017,industrial_or_comm_equip,20850,2017-01-31,01
20201406,03/23/2020,04/22/2020,2020,residential_motor_vehicle,20901,2020-03-23,03
20252829,10/24/2025,12/10/2025,2025,leaf_blower_gas,20878,2025-10-24,10
20151456,04/16/2015,05/08/2015,2015,residential_construction,20910,2015-04-16,04
19852,01/02/2008,01/18/2008,2008,amp_equiptment,20906,2008-01-02,01
20191914,06/06/2019,06/20/2019,2019,industrial_or_comm_equip,20895,2019-06-06,06
20253344,12/15/2025,12/31/2025,2025,leaf_blower_gas,20895,2025-12-15,12
15174,08/24/2004,09/02/2004,2004,residential_construction,20853,2004-08-24,08
639,06/26/2000,09/28/2000,2000,industrial_or_comm_equip,20853,2000-06-26,06
20211186,02/22/2021,03/11/2021,2021,industrial_or_comm_equip,20832,2021-02-22,02
21779,05/26/2009,09/08/2009,2009,other_causes,20850,2009-05-26,05
20191603,04/22/2019,04/25/2019,2019,amp_equiptment,20817,2019-04-22,04
20253018,11/13/2025,12/17/2025,2025,leaf_blower_gas,20850,2025-11-13,11
20875,09/30/2008,10/08/2008,2008,industrial_or_comm_equip,20910,2008-09-30,09
20171443,04/17/2017,08/07/2017,2017,amp_equiptment,20906,2017-04-17,04
20251018,01/07/2025,01/22/2025,2025,residentual_multi_tennant_dwelling,20815,2025-01-07,01
20191387,03/26/2019,06/07/2019,2019,industrial_or_comm_equip,20874,2019-03-26,03
20252934,11/05/2025,12/17/2025,2025,leaf_blower_gas,20901,2025-11-05,11
20242085,07/30/2024,09/23/2024,2024,other_causes,20850,2024-07-30,07
20131074,08/26/2013,10/18/2013,2013,residentual_multi_tennant_dwelling,20866,2013-08-26,08
25841,12/23/2011,01/23/2012,2011,residential_construction,20902,2011-12-23,12
9595,03/06/1998,04/01/1998,1998,industrial_or_comm_equip,20839,1998-03-06,03
20202809,11/20/2020,12/24/2020,2020,leaf_blower,20895,2020-11-20,11
20242152,08/14/2024,10/16/2024,2024,residentual_multi_tennant_dwelling,20886,2024-08-14,08
26198,03/30/2012,04/19/2012,2012,industrial_or_comm_equip,20852,2012-03-30,03
20141331,10/13/2014,11/19/2014,2014,residential_construction,20852,2014-10-13,10
20171319,03/23/2017,03/29/2017,2017,industrial_or_comm_equip,20855,2017-03-23,03
20242156,08/15/2024,09/25/2024,2024,residential_construction,20814,2024-08-15,08
20141621,12/22/2014,01/21/2015,2014,amp_equiptment,20886,2014-12-22,12
20201004,01/03/2020,04/03/2020,2020,other_causes,20910,2020-01-03,01
17103,12/28/2005,07/12/2006,2005,industrial_or_comm_equip,20853,2005-12-28,12
20181889,06/08/2018,10/25/2018,2018,other_causes,20910,2018-06-08,06
26332,05/01/2012,06/04/2012,2012,residentual_multi_tennant_dwelling,20866,2012-05-01,05
8500,03/31/1999,03/24/2000,1999,residential_construction,20814,1999-03-31,03
16160,04/14/2005,08/14/2006,2005,amp_equiptment,20876,2005-04-14,04
20181222,03/01/2018,03/22/2018,2018,residential_construction,20852,2018-03-01,03
20141085,08/04/2014,08/18/2014,2014,residential_construction,20817,2014-08-04,08
9561,02/25/1998,03/19/1998,1998,industrial_or_comm_equip,20814,1998-02-25,02
20211686,05/04/2021,07/07/2021,2021,residentual_multi_tennant_dwelling,20851,2021-05-04,05
20131010,08/02/2013,08/23/2013,2013,residentual_multi_tennant_dwelling,20817,2013-08-02,08
20141354,10/15/2014,09/02/2015,2014,industrial_or_comm_equip,20816,2014-10-15,10
16541,07/12/2005,09/16/2005,2005,residential_construction,20850,2005-07-12,07
20171078,01/25/2017,02/14/2017,2017,residentual_multi_tennant_dwelling,20886,2017-01-25,01
2013562,05/24/2013,06/18/2013,2013,residentual_multi_tennant_dwelling,20902,2013-05-24,05
20182617,12/11/2018,01/03/2019,2018,residentual_multi_tennant_dwelling,20874,2018-12-11,12
20161905,07/11/2016,10/21/2016,2016,amp_equiptment,20879,2016-07-11,07
14684,05/19/2004,06/07/2004,2004,residential_mechanical,20837,2004-05-19,05
20231174,02/10/2023,07/12/2023,2023,amp_equiptment,20886,2023-02-10,02
20191289,03/12/2019,03/12/2019,2019,leaf_blower,20877,2019-03-12,03
20131083,08/29/2013,09/05/2013,2013,residential_construction,20910,2013-08-29,08
20241332,03/11/2024,07/18/2024,2024,residential_mechanical,20877,2024-03-11,03
20251548,04/21/2025,05/08/2025,2025,residential_construction,20850,2025-04-21,04
20141106,08/12/2014,03/11/2015,2014,industrial_or_comm_equip,20878,2014-08-12,08
20212381,09/13/2021,10/21/2021,2021,amp_equiptment,20904,2021-09-13,09
8277,04/08/1999,04/29/1999,1999,amp_equiptment,20902,1999-04-08,04
20241970,07/08/2024,09/04/2024,2024,amp_equiptment,20904,2024-07-08,07
20251448,04/01/2025,04/22/2025,2025,residential_construction,20817,2025-04-01,04
20253208,12/01/2025,12/17/2025,2025,leaf_blower_gas,20861,2025-12-01,12
20221900,07/05/2022,10/05/2022,2022,industrial_or_comm_equip,20854,2022-07-05,07
20191432,04/02/2019,05/07/2019,2019,amp_equiptment,20854,2019-04-02,04
15147,08/16/2004,11/26/2004,2004,industrial_or_comm_equip,20910,2004-08-16,08
20251635,05/06/2025,12/02/2025,2025,residential_mechanical,20902,2025-05-06,05
20252017,07/16/2025,08/06/2025,2025,leaf_blower_gas,20882,2025-07-16,07
20231964,07/18/2023,02/04/2024,2023,other_causes,20817,2023-07-18,07
20202081,06/25/2020,10/21/2020,2020,residential_mechanical,20874,2020-06-25,06
17008,12/05/2005,12/05/2005,2005,other_causes,20854,2005-12-05,12
20192089,07/11/2019,07/29/2019,2019,industrial_or_comm_equip,20855,2019-07-11,07
2096,05/31/2001,07/11/2001,2001,industrial_or_comm_equip,20816,2001-05-31,05
22908,01/28/2010,02/16/2010,2010,residential_mechanical,20902,2010-01-28,01
20252962,11/07/2025,12/10/2025,2025,leaf_blower_gas,20901,2025-11-07,11
20161867,06/30/2016,07/08/2016,2016,industrial_or_comm_equip,20850,2016-06-30,06
20202880,12/08/2020,12/22/2020,2020,leaf_blower,20852,2020-12-08,12
2013524,05/16/2013,05/24/2013,2013,residential_construction,20815,2013-05-16,05
20253187,11/28/2025,12/17/2025,2025,leaf_blower_gas,missing,2025-11-28,11
20242417,10/08/2024,10/28/2024,2024,leaf_blower,20902,2024-10-08,10
16361,06/02/2005,06/10/2005,2005,residential_mechanical,20886,2005-06-02,06
10777,12/30/1998,03/10/1999,1998,amp_equiptment,20902,1998-12-30,12
20211697,05/06/2021,05/18/2021,2021,residential_construction,20817,2021-05-06,05
6668,12/30/1996,02/14/1997,1996,residential_construction,20901,1996-12-30,12
8980,09/01/1999,06/20/2000,1999,industrial_or_comm_equip,20815,1999-09-01,09
20152347,10/21/2015,12/04/2015,2015,amp_equiptment,20707,2015-10-21,10
20172445,11/06/2017,05/17/2018,2017,industrial_or_comm_equip,20910,2017-11-06,11
20181780,05/21/2018,09/28/2018,2018,residential_construction,20910,2018-05-21,05
20192607,10/30/2019,12/18/2019,2019,industrial_or_comm_equip,20877,2019-10-30,10
20252520,09/17/2025,10/22/2025,2025,industrial_or_comm_equip,20850,2025-09-17,09
20182379,10/09/2018,11/14/2018,2018,residential_construction,20817,2018-10-09,10
20221068,01/21/2022,11/28/2023,2022,other_causes,20910,2022-01-21,01
20222389,10/24/2022,11/02/2022,2022,amp_equiptment,20850,2022-10-24,10
20231579,05/08/2023,09/01/2023,2023,other_causes,20814,2023-05-08,05
20192521,10/09/2019,10/21/2019,2019,industrial_or_comm_equip,20855,2019-10-09,10
18527,01/03/2007,01/14/2008,2007,amp_equiptment,20855,2007-01-03,01
10125,07/06/1998,09/08/1998,1998,residential_construction,20814,1998-07-06,07
20211787,05/24/2021,06/09/2021,2021,residentual_house_yard,20854,2021-05-24,05
16169,04/15/2005,05/04/2005,2005,industrial_or_comm_equip,20879,2005-04-15,04
19217,06/21/2007,06/21/2007,2007,industrial_or_comm_equip,20879,2007-06-21,06
20201177,02/07/2020,03/12/2020,2020,residential_construction,20853,2020-02-07,02
20171254,03/06/2017,06/20/2017,2017,industrial_or_comm_equip,20854,2017-03-06,03
8449,03/31/1999,04/22/1999,1999,residential_construction,20854,1999-03-31,03
20252723,10/10/2025,NA,2025,industrial_or_comm_equip,20872,2025-10-10,10
20192139,07/22/2019,07/23/2019,2019,industrial_or_comm_equip,20816,2019-07-22,07
20182383,10/10/2018,02/25/2019,2018,leaf_blower,20815,2018-10-10,10
24125,11/22/2010,12/15/2010,2010,residential_mechanical,20886,2010-11-22,11
21893,06/23/2009,07/23/2009,2009,amp_equiptment,20910,2009-06-23,06
21961,07/06/2009,08/21/2009,2009,amp_equiptment,20874,2009-07-06,07
20182430,10/23/2018,12/14/2018,2018,residential_construction,20814,2018-10-23,10
9997,06/02/1998,06/22/1998,1998,residential_motor_vehicle,20905,1998-06-02,06
6223,08/16/1996,02/21/2004,1996,industrial_or_comm_equip,20854,1996-08-16,08
14952,07/13/2004,07/28/2004,2004,industrial_or_comm_equip,20818,2004-07-13,07
20232287,09/21/2023,10/04/2023,2023,amp_equiptment,20814,2023-09-21,09
17797,06/16/2006,10/06/2006,2006,amp_equiptment,20910,2006-06-16,06
20171623,05/25/2017,12/13/2017,2017,residential_construction,20852,2017-05-25,05
5495,07/19/1996,07/26/1996,1996,residential_mechanical,20878,1996-07-19,07
20202552,10/02/2020,10/28/2020,2020,industrial_or_comm_equip,20877,2020-10-02,10
20172428,11/01/2017,11/29/2017,2017,residentual_multi_tennant_dwelling,20874,2017-11-01,11
2013447,04/26/2013,05/23/2013,2013,residential_construction,20852,2013-04-26,04
20182304,09/21/2018,10/19/2018,2018,leaf_blower,20854,2018-09-21,09
19959,02/05/2008,03/13/2008,2008,residential_construction,20815,2008-02-05,02
20202753,11/09/2020,12/10/2020,2020,leaf_blower,20901,2020-11-09,11
5089,10/27/1995,11/30/1995,1995,industrial_or_comm_equip,20882,1995-10-27,10
20171500,05/01/2017,05/08/2017,2017,residentual_house_yard,20854,2017-05-01,05
1928,03/30/2001,05/21/2001,2001,industrial_or_comm_equip,20816,2001-03-30,03
18994,05/09/2007,05/18/2007,2007,industrial_or_comm_equip,20852,2007-05-09,05
20253450,12/31/2025,NA,2025,residentual_multi_tennant_dwelling,20874,2025-12-31,12
20202089,06/26/2020,07/07/2020,2020,industrial_or_comm_equip,20850,2020-06-26,06
20192130,07/19/2019,09/30/2019,2019,other_causes,20852,2019-07-19,07
17546,04/13/2006,05/08/2006,2006,residential_construction,20817,2006-04-13,04
20251594,04/28/2025,06/30/2025,2025,residential_construction,20816,2025-04-28,04
7513,07/03/1997,07/30/1997,1997,industrial_or_comm_equip,20876,1997-07-03,07
19308,07/18/2007,08/03/2007,2007,residential_construction,20817,2007-07-18,07
20252812,10/22/2025,11/17/2025,2025,residential_motor_vehicle,20871,2025-10-22,10
19391,08/13/2007,10/08/2007,2007,residential_construction,20852,2007-08-13,08
8550,03/19/1999,07/14/1999,1999,industrial_or_comm_equip,20910,1999-03-19,03
20252776,10/19/2025,11/05/2025,2025,leaf_blower_gas,20901,2025-10-19,10
18579,01/18/2007,02/09/2007,2007,residential_construction,20871,2007-01-18,01
20192659,11/07/2019,11/12/2019,2019,industrial_or_comm_equip,20814,2019-11-07,11
20252982,11/09/2025,12/03/2025,2025,leaf_blower_gas,20903,2025-11-09,11
20141196,09/10/2014,10/01/2014,2014,industrial_or_comm_equip,20902,2014-09-10,09
20192647,11/05/2019,02/04/2020,2019,other_causes,20904,2019-11-05,11
20172079,08/03/2017,09/07/2017,2017,amp_equiptment,20814,2017-08-03,08
20252942,11/05/2025,11/26/2025,2025,amp_equiptment,20901,2025-11-05,11
20131176,09/18/2013,09/30/2013,2013,residential_mechanical,20901,2013-09-18,09
10190,07/15/1998,07/28/1998,1998,residential_construction,20833,1998-07-15,07
20152177,09/08/2015,09/15/2015,2015,industrial_or_comm_equip,20816,2015-09-08,09
20131278,10/18/2013,02/25/2014,2013,other_causes,20850,2013-10-18,10
20141465,11/06/2014,11/25/2014,2014,residential_construction,20850,2014-11-06,11
20191405,03/28/2019,06/17/2019,2019,other_causes,20850,2019-03-28,03
8390,01/05/1999,08/26/1999,1999,industrial_or_comm_equip,20855,1999-01-05,01
25721,11/22/2011,02/22/2012,2011,industrial_or_comm_equip,20892,2011-11-22,11
20221836,06/21/2022,08/22/2022,2022,other_causes,20852,2022-06-21,06
20182549,11/26/2018,01/28/2019,2018,residentual_multi_tennant_dwelling,20906,2018-11-26,11
22260,08/21/2009,10/15/2009,2009,residentual_house_yard,20815,2009-08-21,08
2351,08/01/2001,09/18/2001,2001,residential_motor_vehicle,20837,2001-08-01,08
431,05/09/2000,06/01/2001,2000,industrial_or_comm_equip,20886,2000-05-09,05
20162237,09/19/2016,10/03/2016,2016,residential_construction,20910,2016-09-19,09
20261001,01/02/2026,01/27/2026,2026,leaf_blower_gas,20905,2026-01-02,01
16546,07/14/2005,07/22/2005,2005,residential_construction,20850,2005-07-14,07
20222363,10/14/2022,11/02/2022,2022,residential_construction,20853,2022-10-14,10
20212902,12/28/2021,01/07/2022,2021,amp_equiptment,20902,2021-12-28,12
26374,05/09/2012,05/21/2012,2012,residential_construction,20878,2012-05-09,05
20221935,07/11/2022,08/22/2022,2022,amp_equiptment,20815,2022-07-11,07
20181126,02/08/2018,03/13/2018,2018,residential_construction,20910,2018-02-08,02
20222473,11/14/2022,12/06/2022,2022,residential_construction,20816,2022-11-14,11
20221504,04/20/2022,07/24/2023,2022,industrial_or_comm_equip,20850,2022-04-20,04
20172478,11/14/2017,11/28/2017,2017,leaf_blower,20815,2017-11-14,11
20212311,08/26/2021,09/20/2021,2021,amp_equiptment,20886,2021-08-26,08
20141552,12/02/2014,12/30/2014,2014,amp_equiptment,20817,2014-12-02,12
20201548,04/07/2020,04/29/2020,2020,residential_construction,20874,2020-04-07,04
19987,02/19/2008,02/21/2008,2008,industrial_or_comm_equip,20854,2008-02-19,02
20242752,12/23/2024,01/27/2025,2024,amp_equiptment,20901,2024-12-23,12
5698,04/23/1996,05/08/1996,1996,industrial_or_comm_equip,20850,1996-04-23,04
